sexo,qtd_filhos,tipo_renda_assalariado,tipo_renda_servidor_publico,educacao_secundario,educacao_superior_incompleto,estado_civil_casado,estado_civil_solteiro,idade,tempo_emprego,qt_pessoas_residencia,predicted_income,credit_limit,card_class,loan_granted
0,0,0,0,0,0,0,1,62,,1.0,3521.75081922017,6000,gold,36000
0,1,1,0,1,0,1,0,38,0.5068493150684932,3.0,2816.7353803975325,6000,gold,36000
0,0,1,0,1,0,1,0,45,1.9506849315068493,2.0,2816.7353803975325,6000,gold,36000
0,0,1,0,0,1,0,0,53,5.197260273972604,1.0,3521.75081922017,6000,gold,36000
1,1,0,0,1,0,1,0,43,5.463013698630136,3.0,8037.628646934461,15000,black,72000
0,0,0,0,1,0,1,0,46,2.5424657534246577,2.0,2816.7353803975325,6000,gold,36000
0,0,1,0,0,1,0,1,31,5.4301369863013695,1.0,3521.75081922017,6000,gold,36000
1,0,0,0,1,0,1,0,31,2.572602739726028,2.0,4827.252950138516,6000,gold,36000
0,0,0,0,1,0,1,0,59,,2.0,3521.75081922017,6000,gold,36000
0,1,1,0,1,0,1,0,32,8.947945205479453,3.0,3521.75081922017,6000,gold,36000
0,0,1,0,1,0,1,0,44,1.0986301369863014,2.0,2816.7353803975325,6000,gold,36000
1,0,0,0,0,0,0,0,33,1.1095890410958904,2.0,4827.252950138516,6000,gold,36000
0,0,1,0,1,0,0,1,54,7.912328767123287,1.0,3521.75081922017,6000,gold,36000
1,0,1,0,1,0,1,0,52,4.6438356164383565,2.0,8037.628646934461,15000,black,72000
0,0,0,0,0,0,1,0,60,,2.0,3521.75081922017,6000,gold,36000
0,2,1,0,1,0,1,0,26,6.320547945205481,4.0,3521.75081922017,6000,gold,36000
1,0,0,0,1,0,1,0,47,,2.0,4827.252950138516,6000,gold,36000
0,0,1,0,1,0,1,0,39,6.594520547945206,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,0,0,65,,1.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,0,0,54,,1.0,3521.75081922017,6000,gold,36000
0,0,0,0,0,0,1,0,37,13.276712328767124,2.0,6118.0007082153,8500,platinum,54000
0,0,1,0,1,0,0,1,44,7.4301369863013695,1.0,3521.75081922017,6000,gold,36000
0,0,1,0,1,0,1,0,28,9.46027397260274,2.0,3521.75081922017,6000,gold,36000
0,1,1,0,1,0,1,0,27,3.287671232876712,3.0,2816.7353803975325,6000,gold,36000
0,0,1,0,1,0,1,0,53,6.016438356164382,2.0,3521.75081922017,6000,gold,36000
0,0,0,1,1,0,1,0,38,18.216438356164385,2.0,8336.886324503303,15000,black,72000
1,0,0,0,0,0,1,0,51,,2.0,4827.252950138516,6000,gold,36000
1,1,0,0,0,0,1,0,45,1.1232876712328768,3.0,4827.252950138516,6000,gold,36000
0,3,0,0,1,0,1,0,31,1.9753424657534249,5.0,2816.7353803975325,6000,gold,36000
1,1,1,0,1,0,1,0,29,2.536986301369863,3.0,4827.252950138516,6000,gold,36000
1,0,0,1,0,0,0,1,27,2.263013698630137,1.0,4827.252950138516,6000,gold,36000
0,0,0,0,1,0,0,0,66,,1.0,3521.75081922017,6000,gold,36000
1,0,0,0,0,0,1,0,35,13.923287671232874,2.0,15802.01258793967,unlimited,black,150000
0,0,0,0,1,0,1,0,59,,2.0,3521.75081922017,6000,gold,36000
0,1,1,0,1,0,1,0,35,2.5506849315068494,3.0,2816.7353803975325,6000,gold,36000
0,0,0,1,1,0,1,0,59,10.356164383561644,2.0,3521.75081922017,6000,gold,36000
1,2,0,1,0,0,1,0,40,18.7013698630137,4.0,21323.110512820513,unlimited,black,150000
1,0,0,1,1,0,1,0,31,7.520547945205481,2.0,8037.628646934461,15000,black,72000
0,0,0,0,0,0,1,0,54,17.60821917808219,2.0,8336.886324503303,15000,black,72000
0,0,0,0,1,0,1,0,46,2.5424657534246577,2.0,2816.7353803975325,6000,gold,36000
0,0,1,0,0,0,1,0,52,13.257534246575348,2.0,5063.104048582998,8500,platinum,54000
0,0,0,0,1,0,1,0,66,,2.0,3521.75081922017,6000,gold,36000
0,1,0,0,0,0,0,0,50,19.73972602739726,2.0,8336.886324503303,15000,black,72000
0,0,0,0,0,0,1,0,60,,2.0,3521.75081922017,6000,gold,36000
0,0,1,0,1,0,1,0,48,15.402739726027391,2.0,5063.104048582998,8500,platinum,54000
1,0,0,1,0,0,0,1,27,2.263013698630137,1.0,4827.252950138516,6000,gold,36000
1,0,0,0,1,0,1,0,44,8.219178082191782,2.0,8037.628646934461,15000,black,72000
0,0,1,0,1,0,0,0,49,24.301369863013697,1.0,8336.886324503303,15000,black,72000
1,0,0,0,1,0,0,0,63,,2.0,4827.252950138516,6000,gold,36000
0,0,0,0,1,0,1,0,43,24.736986301369864,2.0,8336.886324503303,15000,black,72000
0,0,0,0,1,0,0,0,64,,1.0,3521.75081922017,6000,gold,36000
1,0,0,0,0,1,0,1,31,1.0383561643835617,1.0,4827.252950138516,6000,gold,36000
0,0,0,0,1,0,1,0,66,,2.0,3521.75081922017,6000,gold,36000
0,2,0,1,1,0,1,0,39,16.695890410958906,4.0,6118.0007082153,8500,platinum,54000
0,1,1,0,1,0,1,0,43,22.854794520547944,3.0,8336.886324503303,15000,black,72000
1,0,1,0,0,0,1,0,53,15.331506849315067,2.0,15802.01258793967,unlimited,black,150000
1,0,1,0,1,0,1,0,46,8.06027397260274,2.0,8037.628646934461,15000,black,72000
1,2,1,0,1,0,1,0,41,1.8465753424657527,4.0,4827.252950138516,6000,gold,36000
1,3,1,0,1,0,1,0,36,10.04931506849315,5.0,10744.083531914897,20000,black,100000
0,0,0,0,1,0,0,0,57,,1.0,3521.75081922017,6000,gold,36000
1,2,1,0,1,0,1,0,28,9.304109589041095,4.0,10744.083531914897,20000,black,100000
0,0,1,0,1,0,0,0,46,1.0273972602739727,1.0,2816.7353803975325,6000,gold,36000
0,0,0,0,1,0,1,0,31,6.490410958904111,2.0,3521.75081922017,6000,gold,36000
0,2,0,0,1,0,1,0,47,3.1178082191780816,4.0,2816.7353803975325,6000,gold,36000
0,1,1,0,1,0,1,0,41,9.01917808219178,3.0,3521.75081922017,6000,gold,36000
1,0,1,0,0,0,0,1,34,5.216438356164384,1.0,8037.628646934461,15000,black,72000
0,1,1,0,0,0,1,0,32,10.671232876712333,3.0,5063.104048582998,8500,platinum,54000
1,1,0,0,0,0,1,0,50,0.3013698630136986,3.0,4827.252950138516,6000,gold,36000
0,0,1,0,1,0,0,0,43,12.295890410958906,2.0,5063.104048582998,8500,platinum,54000
0,0,0,0,0,0,0,1,32,5.597260273972603,1.0,3521.75081922017,6000,gold,36000
0,0,1,0,1,0,1,0,47,12.391780821917806,2.0,5063.104048582998,8500,platinum,54000
0,0,1,0,1,0,1,0,46,19.9013698630137,2.0,8336.886324503303,15000,black,72000
0,0,0,0,1,0,0,0,38,1.6684931506849314,2.0,2816.7353803975325,6000,gold,36000
1,0,1,0,1,0,1,0,39,9.602739726027398,2.0,10744.083531914897,20000,black,100000
0,0,0,0,1,0,1,0,49,4.9013698630137,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,1,0,38,1.3698630136986298,2.0,2816.7353803975325,6000,gold,36000
0,0,0,0,1,0,0,0,62,,2.0,3521.75081922017,6000,gold,36000
0,1,1,0,0,0,1,0,31,9.884931506849314,3.0,3521.75081922017,6000,gold,36000
0,2,1,0,0,0,0,0,37,17.38082191780822,4.0,8336.886324503303,15000,black,72000
1,1,1,0,1,0,1,0,43,5.183561643835616,3.0,8037.628646934461,15000,black,72000
1,1,1,0,0,0,1,0,32,10.63835616438356,3.0,15802.01258793967,unlimited,black,150000
0,1,0,1,0,0,1,0,39,15.942465753424658,3.0,6118.0007082153,8500,platinum,54000
1,0,1,0,0,0,0,0,52,10.47945205479452,1.0,10744.083531914897,20000,black,100000
0,0,0,0,0,0,0,1,41,19.56164383561644,1.0,8336.886324503303,15000,black,72000
0,0,0,0,1,0,1,0,56,,2.0,3521.75081922017,6000,gold,36000
0,0,1,0,1,0,0,0,32,13.865753424657536,2.0,5063.104048582998,8500,platinum,54000
0,0,0,0,1,0,1,0,61,,2.0,3521.75081922017,6000,gold,36000
0,0,0,1,0,0,0,1,60,41.2,1.0,17228.385428571433,unlimited,black,150000
0,0,1,0,1,0,0,1,55,4.756164383561643,1.0,3521.75081922017,6000,gold,36000
1,0,1,0,0,0,1,0,26,8.301369863013699,2.0,8037.628646934461,15000,black,72000
0,0,0,0,1,0,1,0,65,,2.0,3521.75081922017,6000,gold,36000
1,1,1,0,1,0,1,0,28,7.512328767123287,3.0,8037.628646934461,15000,black,72000
1,2,0,0,1,0,1,0,45,11.183561643835615,4.0,15802.01258793967,unlimited,black,150000
0,0,0,0,1,0,1,0,40,3.895890410958904,2.0,3521.75081922017,6000,gold,36000
1,0,1,0,1,0,1,0,52,0.2712328767123288,2.0,4827.252950138516,6000,gold,36000
0,0,1,0,1,0,1,0,56,20.88767123287672,2.0,8336.886324503303,15000,black,72000
0,0,1,0,1,0,1,0,39,9.36986301369863,2.0,3521.75081922017,6000,gold,36000
0,0,1,0,1,0,1,0,54,14.550684931506847,2.0,5063.104048582998,8500,platinum,54000
0,0,0,0,1,0,1,0,55,,2.0,3521.75081922017,6000,gold,36000
0,0,1,0,1,0,1,0,47,6.83013698630137,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,1,0,47,8.926027397260274,2.0,3521.75081922017,6000,gold,36000
1,1,0,1,0,0,1,0,31,8.671232876712331,3.0,8037.628646934461,15000,black,72000
0,0,1,0,1,0,1,0,47,12.96986301369863,2.0,5063.104048582998,8500,platinum,54000
0,0,0,0,1,0,0,0,60,,1.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,0,1,47,7.660273972602741,1.0,3521.75081922017,6000,gold,36000
0,0,1,0,0,0,0,1,28,5.638356164383563,1.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,1,0,48,8.967123287671232,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,0,0,55,,2.0,3521.75081922017,6000,gold,36000
0,0,1,0,1,0,1,0,43,9.128767123287671,2.0,3521.75081922017,6000,gold,36000
1,0,1,0,0,0,1,0,61,0.5342465753424658,2.0,4827.252950138516,6000,gold,36000
0,0,0,0,1,0,0,0,62,,1.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,0,0,36,0.6438356164383562,1.0,2816.7353803975325,6000,gold,36000
1,1,1,0,1,0,1,0,34,14.643835616438356,3.0,15802.01258793967,unlimited,black,150000
1,0,0,0,1,0,1,0,50,,2.0,4827.252950138516,6000,gold,36000
0,0,1,0,1,0,0,0,45,2.7753424657534245,2.0,2816.7353803975325,6000,gold,36000
0,0,1,0,0,0,1,0,40,6.6876712328767125,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,0,1,27,6.934246575342466,1.0,3521.75081922017,6000,gold,36000
1,2,1,0,0,0,1,0,29,0.7232876712328767,4.0,4827.252950138516,6000,gold,36000
0,0,0,0,1,0,0,0,57,0.7150684931506849,1.0,2816.7353803975325,6000,gold,36000
0,0,0,0,1,0,1,0,39,9.167123287671233,2.0,3521.75081922017,6000,gold,36000
0,0,0,1,1,0,1,0,47,25.50958904109589,2.0,8336.886324503303,15000,black,72000
1,1,1,0,1,0,1,0,27,1.5178082191780822,3.0,4827.252950138516,6000,gold,36000
0,0,0,0,1,0,1,0,59,,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,0,0,1,0,37,1.6054794520547946,2.0,2816.7353803975325,6000,gold,36000
0,1,1,0,0,0,1,0,32,2.0027397260273974,3.0,2816.7353803975325,6000,gold,36000
0,0,0,0,1,0,1,0,39,5.304109589041096,2.0,3521.75081922017,6000,gold,36000
0,0,1,0,0,0,1,0,64,4.493150684931507,2.0,3521.75081922017,6000,gold,36000
1,2,1,0,0,0,1,0,36,2.7178082191780817,4.0,4827.252950138516,6000,gold,36000
0,0,0,0,1,0,0,0,57,,2.0,3521.75081922017,6000,gold,36000
1,1,1,0,0,0,1,0,41,10.536986301369865,3.0,10744.083531914897,20000,black,100000
1,0,1,0,0,0,1,0,59,12.438356164383562,2.0,15802.01258793967,unlimited,black,150000
0,2,1,0,1,0,1,0,39,3.9342465753424656,4.0,3521.75081922017,6000,gold,36000
1,2,1,0,1,0,1,0,30,5.035616438356166,4.0,8037.628646934461,15000,black,72000
0,0,1,0,1,0,1,0,42,8.10684931506849,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,1,0,66,,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,1,0,60,,2.0,3521.75081922017,6000,gold,36000
1,0,1,0,1,0,1,0,33,4.008219178082192,2.0,4827.252950138516,6000,gold,36000
0,0,0,0,1,0,0,0,47,18.775342465753425,2.0,8336.886324503303,15000,black,72000
1,0,1,0,0,0,1,0,27,5.112328767123287,2.0,8037.628646934461,15000,black,72000
0,0,0,0,1,0,1,0,28,0.6821917808219178,2.0,2816.7353803975325,6000,gold,36000
0,0,1,0,1,0,1,0,49,8.605479452054794,2.0,3521.75081922017,6000,gold,36000
1,0,0,1,0,0,1,0,28,4.526027397260274,2.0,4827.252950138516,6000,gold,36000
1,0,0,0,0,1,0,0,26,2.8821917808219184,2.0,4827.252950138516,6000,gold,36000
0,0,1,0,1,0,0,1,39,8.052054794520547,1.0,3521.75081922017,6000,gold,36000
0,0,0,0,0,0,1,0,65,,2.0,3521.75081922017,6000,gold,36000
0,0,1,0,0,0,1,0,58,1.5808219178082192,2.0,2816.7353803975325,6000,gold,36000
1,0,1,0,0,0,1,0,57,14.084931506849315,2.0,15802.01258793967,unlimited,black,150000
0,0,0,0,1,0,1,0,55,,2.0,3521.75081922017,6000,gold,36000
0,1,1,0,0,1,1,0,34,11.04109589041096,3.0,5063.104048582998,8500,platinum,54000
0,0,0,0,0,0,1,0,65,,2.0,3521.75081922017,6000,gold,36000
1,0,0,0,1,0,1,0,63,,2.0,4827.252950138516,6000,gold,36000
0,0,1,0,0,0,0,1,39,8.66027397260274,1.0,3521.75081922017,6000,gold,36000
1,1,1,0,1,0,1,0,44,4.432876712328767,3.0,4827.252950138516,6000,gold,36000
1,2,0,0,0,0,1,0,43,7.323287671232878,4.0,8037.628646934461,15000,black,72000
1,0,0,0,1,0,1,0,64,,2.0,4827.252950138516,6000,gold,36000
1,1,0,0,0,0,1,0,28,6.432876712328768,3.0,8037.628646934461,15000,black,72000
0,0,1,0,1,0,0,0,55,11.54246575342466,1.0,5063.104048582998,8500,platinum,54000
1,1,0,0,1,0,0,1,36,3.408219178082192,2.0,4827.252950138516,6000,gold,36000
0,0,0,0,1,0,0,0,54,,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,0,0,1,0,57,,2.0,3521.75081922017,6000,gold,36000
0,1,1,0,0,0,1,0,30,5.153424657534247,3.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,1,0,64,,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,0,0,1,0,64,,2.0,3521.75081922017,6000,gold,36000
1,1,0,0,1,0,1,0,51,,3.0,4827.252950138516,6000,gold,36000
1,1,1,0,1,0,1,0,27,7.553424657534246,3.0,8037.628646934461,15000,black,72000
0,0,0,0,1,0,0,0,54,8.263013698630138,2.0,3521.75081922017,6000,gold,36000
0,0,1,0,1,0,0,1,52,32.74246575342466,1.0,8336.886324503303,15000,black,72000
0,0,0,0,0,0,0,0,51,1.367123287671233,1.0,2816.7353803975325,6000,gold,36000
0,0,1,0,0,0,1,0,46,4.2027397260273975,2.0,3521.75081922017,6000,gold,36000
1,2,1,0,0,0,1,0,43,18.336986301369866,4.0,21323.110512820513,unlimited,black,150000
1,2,1,0,0,0,1,0,32,1.991780821917808,4.0,4827.252950138516,6000,gold,36000
0,1,0,1,1,0,1,0,37,9.26027397260274,3.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,1,0,60,,2.0,3521.75081922017,6000,gold,36000
0,0,1,0,0,1,1,0,53,5.216438356164384,2.0,3521.75081922017,6000,gold,36000
0,1,0,1,1,0,0,0,44,14.104109589041094,2.0,6118.0007082153,8500,platinum,54000
1,0,0,1,1,0,1,0,43,7.589041095890411,2.0,8037.628646934461,15000,black,72000
0,0,1,0,1,0,0,0,53,0.7616438356164383,1.0,2816.7353803975325,6000,gold,36000
1,0,1,0,1,0,1,0,51,32.61917808219178,2.0,58958.307777777765,unlimited,black,150000
1,2,1,0,0,0,1,0,28,2.0356164383561643,4.0,4827.252950138516,6000,gold,36000
1,0,0,1,1,0,1,0,43,7.589041095890411,2.0,8037.628646934461,15000,black,72000
0,0,0,1,0,0,1,0,49,12.104109589041094,2.0,6118.0007082153,8500,platinum,54000
1,0,0,0,1,0,1,0,49,1.5534246575342463,2.0,4827.252950138516,6000,gold,36000
1,0,1,0,1,0,1,0,55,7.687671232876712,2.0,8037.628646934461,15000,black,72000
0,0,0,1,0,0,0,1,28,6.602739726027397,1.0,3521.75081922017,6000,gold,36000
0,1,0,1,0,0,1,0,38,6.849315068493151,3.0,3521.75081922017,6000,gold,36000
1,0,1,0,1,0,1,0,59,14.794520547945206,2.0,15802.01258793967,unlimited,black,150000
0,0,1,0,1,0,0,0,45,3.854794520547945,1.0,3521.75081922017,6000,gold,36000
0,0,1,0,0,0,0,0,33,2.347945205479452,2.0,2816.7353803975325,6000,gold,36000
0,2,1,0,0,1,1,0,31,0.3534246575342465,4.0,2816.7353803975325,6000,gold,36000
0,1,1,0,1,0,1,0,43,8.805479452054792,3.0,3521.75081922017,6000,gold,36000
0,0,1,0,1,0,0,0,51,27.03013698630137,1.0,8336.886324503303,15000,black,72000
0,0,0,0,1,0,0,1,33,3.9178082191780814,1.0,3521.75081922017,6000,gold,36000
0,0,1,0,1,0,1,0,57,3.1643835616438367,2.0,2816.7353803975325,6000,gold,36000
0,0,0,0,0,0,1,0,55,,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,0,1,37,3.0520547945205485,1.0,2816.7353803975325,6000,gold,36000
0,0,0,0,1,0,1,0,27,2.512328767123288,2.0,2816.7353803975325,6000,gold,36000
0,0,0,0,1,0,0,1,58,,1.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,1,0,56,,2.0,3521.75081922017,6000,gold,36000
1,0,1,0,1,0,1,0,49,1.03013698630137,2.0,4827.252950138516,6000,gold,36000
1,0,0,1,0,0,1,0,30,7.331506849315067,2.0,8037.628646934461,15000,black,72000
1,1,1,0,0,0,1,0,38,4.931506849315068,3.0,8037.628646934461,15000,black,72000
0,3,1,0,0,0,1,0,36,4.802739726027396,5.0,3521.75081922017,6000,gold,36000
0,1,1,0,1,0,1,0,30,0.9917808219178084,3.0,2816.7353803975325,6000,gold,36000
0,0,1,0,1,0,0,0,38,3.849315068493152,2.0,3521.75081922017,6000,gold,36000
0,1,0,0,0,0,1,0,43,4.0191780821917815,3.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,0,1,66,,1.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,1,0,28,2.010958904109589,2.0,2816.7353803975325,6000,gold,36000
1,0,1,0,0,0,1,0,46,3.627397260273973,2.0,4827.252950138516,6000,gold,36000
1,0,1,0,1,0,1,0,40,7.2,2.0,8037.628646934461,15000,black,72000
0,0,1,0,1,0,1,0,61,14.97808219178082,2.0,5063.104048582998,8500,platinum,54000
0,0,1,0,0,0,1,0,48,1.904109589041096,2.0,2816.7353803975325,6000,gold,36000
0,1,1,0,0,0,1,0,31,6.780821917808219,3.0,3521.75081922017,6000,gold,36000
1,2,1,0,1,0,1,0,40,6.06027397260274,4.0,8037.628646934461,15000,black,72000
1,0,1,0,1,0,1,0,47,6.468493150684933,2.0,8037.628646934461,15000,black,72000
0,0,1,0,0,0,1,0,42,8.134246575342466,2.0,3521.75081922017,6000,gold,36000
0,0,1,0,0,0,1,0,40,18.41917808219178,2.0,8336.886324503303,15000,black,72000
0,0,0,1,1,0,1,0,59,10.6,2.0,3521.75081922017,6000,gold,36000
1,0,1,0,1,0,0,1,38,2.936986301369863,1.0,4827.252950138516,6000,gold,36000
1,1,0,0,1,0,1,0,30,2.9506849315068493,3.0,4827.252950138516,6000,gold,36000
0,0,1,0,1,0,1,0,54,4.312328767123288,2.0,3521.75081922017,6000,gold,36000
0,0,1,0,0,0,0,0,46,6.101369863013699,1.0,3521.75081922017,6000,gold,36000
0,1,1,0,1,0,1,0,44,10.12054794520548,3.0,3521.75081922017,6000,gold,36000
0,0,0,0,0,0,1,0,65,,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,0,0,66,,1.0,3521.75081922017,6000,gold,36000
0,2,1,0,1,0,1,0,36,3.3479452054794514,4.0,2816.7353803975325,6000,gold,36000
0,0,1,0,1,0,0,1,27,4.9671232876712335,1.0,3521.75081922017,6000,gold,36000
0,0,0,0,0,0,0,1,38,8.186301369863013,1.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,0,0,66,,1.0,3521.75081922017,6000,gold,36000
1,0,1,0,1,0,1,0,35,9.7013698630137,2.0,10744.083531914897,20000,black,100000
1,0,1,0,1,0,1,0,60,4.441095890410959,2.0,4827.252950138516,6000,gold,36000
0,0,0,0,1,0,0,1,53,5.515068493150685,1.0,3521.75081922017,6000,gold,36000
1,0,0,0,1,0,1,0,63,,2.0,4827.252950138516,6000,gold,36000
1,1,1,0,0,1,1,0,31,13.723287671232876,3.0,15802.01258793967,unlimited,black,150000
0,0,0,1,0,0,0,0,45,7.534246575342466,2.0,3521.75081922017,6000,gold,36000
0,1,0,0,0,0,1,0,33,2.682191780821918,3.0,2816.7353803975325,6000,gold,36000
0,1,1,0,1,0,1,0,29,0.3479452054794521,3.0,2816.7353803975325,6000,gold,36000
0,0,1,0,1,0,0,0,52,6.0630136986301375,1.0,3521.75081922017,6000,gold,36000
0,0,1,0,1,0,1,0,38,7.808219178082192,2.0,3521.75081922017,6000,gold,36000
0,0,1,0,1,0,0,0,45,22.950684931506853,2.0,8336.886324503303,15000,black,72000
0,1,1,0,1,0,0,1,37,2.6,2.0,2816.7353803975325,6000,gold,36000
0,2,1,0,1,0,1,0,31,0.2438356164383561,4.0,2816.7353803975325,6000,gold,36000
0,0,1,0,0,0,1,0,27,1.9287671232876715,2.0,2816.7353803975325,6000,gold,36000
0,0,0,1,1,0,0,1,47,11.463013698630135,1.0,6118.0007082153,8500,platinum,54000
1,0,0,0,0,0,1,0,52,20.315068493150687,2.0,38296.74249999999,unlimited,black,150000
1,2,1,0,1,0,1,0,41,3.9342465753424656,4.0,4827.252950138516,6000,gold,36000
1,0,1,0,1,0,0,1,45,3.5397260273972604,1.0,4827.252950138516,6000,gold,36000
1,2,1,0,1,0,1,0,30,6.164383561643835,4.0,8037.628646934461,15000,black,72000
1,0,1,0,0,0,1,0,40,5.6438356164383565,2.0,8037.628646934461,15000,black,72000
0,0,1,0,1,0,1,0,51,1.3068493150684932,2.0,2816.7353803975325,6000,gold,36000
1,0,1,0,1,0,0,1,27,4.419178082191781,1.0,4827.252950138516,6000,gold,36000
0,3,1,0,1,0,1,0,41,4.558904109589041,5.0,3521.75081922017,6000,gold,36000
0,0,1,0,1,0,1,0,38,20.175342465753427,2.0,8336.886324503303,15000,black,72000
0,0,0,0,0,0,0,1,45,1.2,1.0,2816.7353803975325,6000,gold,36000
0,0,0,0,1,0,0,1,57,,1.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,0,1,35,17.186301369863013,1.0,8336.886324503303,15000,black,72000
1,3,0,0,0,0,1,0,38,0.3452054794520548,5.0,4827.252950138516,6000,gold,36000
1,0,1,0,1,0,1,0,51,12.046575342465756,2.0,15802.01258793967,unlimited,black,150000
0,0,1,0,1,0,1,0,52,18.523287671232875,2.0,8336.886324503303,15000,black,72000
0,0,1,0,1,0,0,0,45,7.520547945205481,1.0,3521.75081922017,6000,gold,36000
0,0,1,0,1,0,1,0,44,1.0986301369863014,2.0,2816.7353803975325,6000,gold,36000
1,0,1,0,0,0,0,0,52,10.47945205479452,1.0,10744.083531914897,20000,black,100000
0,0,0,0,1,0,0,0,54,,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,0,1,0,1,25,3.808219178082192,1.0,3521.75081922017,6000,gold,36000
0,2,1,0,0,0,1,0,30,6.27123287671233,4.0,3521.75081922017,6000,gold,36000
1,1,0,0,1,0,0,0,34,1.378082191780822,2.0,4827.252950138516,6000,gold,36000
1,0,0,0,0,0,0,1,28,1.4931506849315068,1.0,4827.252950138516,6000,gold,36000
0,2,0,1,1,0,1,0,50,11.356164383561644,4.0,6118.0007082153,8500,platinum,54000
0,0,1,0,1,0,0,0,54,1.5369863013698633,1.0,2816.7353803975325,6000,gold,36000
0,0,0,0,1,0,1,0,58,,2.0,3521.75081922017,6000,gold,36000
0,0,1,0,0,0,0,0,27,2.9342465753424656,2.0,2816.7353803975325,6000,gold,36000
1,0,1,0,0,0,1,0,32,8.936986301369863,2.0,8037.628646934461,15000,black,72000
0,0,1,0,0,0,1,0,41,19.438356164383567,2.0,8336.886324503303,15000,black,72000
0,1,0,0,1,0,1,0,37,3.2109589041095887,3.0,2816.7353803975325,6000,gold,36000
1,1,0,1,1,0,1,0,47,4.684931506849315,3.0,8037.628646934461,15000,black,72000
0,1,1,0,0,0,1,0,29,3.46027397260274,3.0,3521.75081922017,6000,gold,36000
1,0,0,0,1,0,1,0,35,1.0684931506849316,2.0,4827.252950138516,6000,gold,36000
0,0,1,0,1,0,0,1,50,13.550684931506847,1.0,5063.104048582998,8500,platinum,54000
1,0,0,0,0,0,1,0,33,8.967123287671232,2.0,10744.083531914897,20000,black,100000
1,0,1,0,1,0,1,0,59,7.410958904109589,2.0,8037.628646934461,15000,black,72000
0,0,0,0,0,0,1,0,60,,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,1,0,37,17.487671232876714,2.0,8336.886324503303,15000,black,72000
0,0,1,0,0,0,1,0,28,7.523287671232878,2.0,3521.75081922017,6000,gold,36000
1,0,1,0,0,0,1,0,41,8.389041095890411,2.0,8037.628646934461,15000,black,72000
0,0,1,0,1,0,0,1,46,20.02739726027397,1.0,8336.886324503303,15000,black,72000
0,0,1,0,1,0,1,0,65,5.882191780821918,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,0,0,0,1,24,0.6219178082191781,1.0,2816.7353803975325,6000,gold,36000
1,0,1,0,0,1,1,0,29,3.956164383561644,2.0,4827.252950138516,6000,gold,36000
1,0,1,0,1,0,1,0,49,3.328767123287671,2.0,4827.252950138516,6000,gold,36000
0,0,1,0,1,0,1,0,35,6.367123287671232,2.0,3521.75081922017,6000,gold,36000
1,0,0,0,1,0,0,0,63,,2.0,4827.252950138516,6000,gold,36000
0,0,0,0,1,0,1,0,66,,2.0,3521.75081922017,6000,gold,36000
1,0,1,0,0,0,1,0,30,4.0191780821917815,2.0,4827.252950138516,6000,gold,36000
0,0,1,0,1,0,1,0,47,7.238356164383561,2.0,3521.75081922017,6000,gold,36000
0,0,1,0,1,0,1,0,41,22.945205479452056,2.0,8336.886324503303,15000,black,72000
0,0,1,0,0,0,1,0,29,3.5178082191780824,2.0,3521.75081922017,6000,gold,36000
1,0,1,0,1,0,1,0,57,3.994520547945205,2.0,4827.252950138516,6000,gold,36000
1,1,1,0,1,0,1,0,34,1.0054794520547945,3.0,4827.252950138516,6000,gold,36000
0,2,0,0,0,0,0,1,28,7.520547945205481,3.0,3521.75081922017,6000,gold,36000
1,2,1,0,1,0,1,0,40,6.06027397260274,4.0,8037.628646934461,15000,black,72000
1,1,1,0,1,0,1,0,41,5.758904109589041,3.0,8037.628646934461,15000,black,72000
1,0,0,1,1,0,1,0,41,0.5780821917808219,2.0,4827.252950138516,6000,gold,36000
0,0,0,0,1,0,1,0,58,,2.0,3521.75081922017,6000,gold,36000
